date,price
2025-04-05 00:00:00.000,122.71307466195722
2025-04-06 00:00:00.000,120.16838205477264
2025-04-07 00:00:00.000,105.76515013740064
2025-04-08 00:00:00.000,106.7967654056102
2025-04-09 00:00:00.000,105.48654682895577
2025-04-10 00:00:00.000,118.96288063114292
2025-04-11 00:00:00.000,112.88616853404648
2025-04-12 00:00:00.000,121.39249540173658
2025-04-13 00:00:00.000,132.15438529607428
2025-04-14 00:00:00.000,128.2347432835372
2025-04-15 00:00:00.000,129.42181202590046
2025-04-16 00:00:00.000,126.3038818388089
2025-04-17 00:00:00.000,131.4761427933663
2025-04-18 00:00:00.000,134.6151648808524
2025-04-19 00:00:00.000,133.9760882871713
2025-04-20 00:00:00.000,139.64248014652355
2025-04-21 00:00:00.000,137.6315829179827
2025-04-22 00:00:00.000,136.3303974884886
2025-04-23 00:00:00.000,148.80397504642707
2025-04-24 00:00:00.000,150.9999108899842
2025-04-25 00:00:00.000,152.3299363576059
2025-04-26 00:00:00.000,150.92008896105446
2025-04-27 00:00:00.000,149.14633083954075
2025-04-28 00:00:00.000,148.2466719511348
2025-04-29 00:00:00.000,147.99083303267335
2025-04-30 00:00:00.000,146.49305755147196
2025-05-01 00:00:00.000,147.73348327834748
2025-05-02 00:00:00.000,150.76046702861854
2025-05-03 00:00:00.000,147.97213909446802
2025-05-04 00:00:00.000,146.79754814764868
2025-05-05 00:00:00.000,143.9823040324787
2025-05-06 00:00:00.000,146.81070557078957
2025-05-07 00:00:00.000,146.90938773866714
2025-05-08 00:00:00.000,147.20059726659957
2025-05-09 00:00:00.000,163.41627317514832
2025-05-10 00:00:00.000,172.6970765026263
2025-05-11 00:00:00.000,177.3428319704922
2025-05-12 00:00:00.000,172.85779222329435
2025-05-13 00:00:00.000,174.41950190990173
2025-05-14 00:00:00.000,184.05379777179436
2025-05-15 00:00:00.000,176.45507175799847
2025-05-16 00:00:00.000,168.75269732863256
2025-05-17 00:00:00.000,167.76812404954248
2025-05-18 00:00:00.000,165.9394166641985
2025-05-19 00:00:00.000,171.5406749574527
2025-05-20 00:00:00.000,166.7148813421899
2025-05-21 00:00:00.000,168.38572912424627
2025-05-22 00:00:00.000,173.96771434765478
2025-05-23 00:00:00.000,179.57884486750282
2025-05-24 00:00:00.000,174.43566967519817
2025-05-25 00:00:00.000,175.9976176396849
2025-05-26 00:00:00.000,175.13203918726265
2025-05-27 00:00:00.000,174.71672204451494
2025-05-28 00:00:00.000,176.57784495904014
2025-05-29 00:00:00.000,172.12073410994773
2025-05-30 00:00:00.000,166.83894593726552
2025-05-31 00:00:00.000,156.51262963204462
2025-06-01 00:00:00.000,156.86968538083693
2025-06-02 00:00:00.000,157.63092185153255
2025-06-03 00:00:00.000,156.97126157615844
2025-06-04 00:00:00.000,155.57609294535118
2025-06-05 00:00:00.000,153.52933334658826
2025-06-06 00:00:00.000,144.54778524030908
2025-06-07 00:00:00.000,148.27289869882955
2025-06-08 00:00:00.000,150.07536034230216
2025-06-09 00:00:00.000,152.50446458828966
2025-06-10 00:00:00.000,161.15980951265985
2025-06-11 00:00:00.000,164.9644225697288
2025-06-12 00:00:00.000,161.01986639557893
2025-06-13 00:00:00.000,152.6604566097001
2025-06-14 00:00:00.000,148.53042859104298
2025-06-15 00:00:00.000,144.75154594223267
2025-06-16 00:00:00.000,152.684889859998
2025-06-17 00:00:00.000,151.43554856186984
2025-06-18 00:00:00.000,147.99188434299543
2025-06-19 00:00:00.000,146.27697674399295
2025-06-20 00:00:00.000,147.09924520457085
2025-06-21 00:00:00.000,140.04009054961782
2025-06-22 00:00:00.000,133.71000196412658
2025-06-23 00:00:00.000,131.8134744866569
2025-06-24 00:00:00.000,144.7815680115998
2025-06-25 00:00:00.000,145.8019507474219
2025-06-26 00:00:00.000,143.37011953879949
2025-06-27 00:00:00.000,138.97799072607012
2025-06-28 00:00:00.000,142.12675809713753
2025-06-29 00:00:00.000,150.7812372563586
2025-06-30 00:00:00.000,153.31879559308874
2025-07-01 00:00:00.000,154.9374500694811
2025-07-02 00:00:00.000,146.84115991278014
2025-07-03 00:00:00.000,152.1680329188485
2025-07-04 00:00:00.000,152.28063806980848
2025-07-05 00:00:00.000,147.76302956048175
2025-07-06 00:00:00.000,147.60067170952215
2025-07-07 00:00:00.000,151.92103968743746
2025-07-08 00:00:00.000,148.79005045485957
2025-07-09 00:00:00.000,151.83083400485827
2025-07-10 00:00:00.000,157.20772193763892
2025-07-11 00:00:00.000,163.85821380442644
2025-07-12 00:00:00.000,162.75319398002793
2025-07-13 00:00:00.000,160.46917812212587
2025-07-14 00:00:00.000,161.2426294578984
2025-07-15 00:00:00.000,162.28222240485653
2025-07-16 00:00:00.000,163.96583057213138
2025-07-17 00:00:00.000,173.8289647474319
2025-07-18 00:00:00.000,176.0976453468298
2025-07-19 00:00:00.000,177.36979874415755
2025-07-20 00:00:00.000,176.91082733883786
2025-07-21 00:00:00.000,180.9922312861293
2025-07-22 00:00:00.000,196.4238116780261
2025-07-23 00:00:00.000,205.2909062553001
2025-07-24 00:00:00.000,189.5923023530127
2025-07-25 00:00:00.000,182.5608428675505
2025-07-26 00:00:00.000,186.17182549934944
2025-07-27 00:00:00.000,184.9395837508933
2025-07-28 00:00:00.000,188.5758287219798
2025-07-29 00:00:00.000,183.0302526626104
2025-07-30 00:00:00.000,181.16776459533068
2025-07-31 00:00:00.000,177.8780960276323
2025-08-01 00:00:00.000,172.1630467364299
2025-08-02 00:00:00.000,162.79127248081605
