date,price
2025-08-06 16:09:34.077,115436.22087606041
2025-08-06 17:09:07.068,115134.51955320737
2025-08-06 18:05:36.003,115562.50422275848
2025-08-06 19:10:54.865,115487.57188752058
2025-08-06 20:09:19.678,115210.4082635344
2025-08-06 21:09:46.663,115110.79069298925
2025-08-06 22:09:44.856,115114.78249583267
2025-08-06 23:08:08.324,115132.54695069448
2025-08-07 00:09:21.420,115013.39140866173
2025-08-07 01:09:16.956,114913.5081296208
2025-08-07 02:09:47.749,114721.05007059002
2025-08-07 03:03:39.154,114559.34856443222
2025-08-07 04:08:58.186,114594.58421534985
2025-08-07 05:04:20.547,114334.98210264335
2025-08-07 06:01:41.957,114556.38274863134
2025-08-07 07:06:07.027,114733.2566992642
2025-08-07 08:08:46.545,114905.20821081402
2025-08-07 09:04:17.257,114988.66977802393
2025-08-07 10:09:17.525,115244.20361026183
2025-08-07 11:04:34.700,116385.93840713195
2025-08-07 12:04:32.635,116594.2851435067
2025-08-07 13:04:24.207,116274.73753690078
2025-08-07 14:09:21.467,116539.36847358629
2025-08-07 15:01:37.052,116351.84111129945
2025-08-07 16:09:28.622,116725.63224298047
2025-08-07 17:09:17.514,116273.87314715952
2025-08-07 18:04:16.216,116486.99012273956
2025-08-07 19:09:41.453,116575.81258319659
2025-08-07 20:09:32.315,117425.45135500061
2025-08-07 21:06:25.613,117239.23556781831
2025-08-07 22:09:00.095,117166.47996245255
2025-08-07 23:03:31.455,117596.49139855335
2025-08-08 00:04:50.877,117466.18082017908
2025-08-08 01:04:19.212,117310.75213931722
2025-08-08 02:00:28.371,116881.55866056273
2025-08-08 03:09:10.600,116755.37105082296
2025-08-08 04:00:23.065,116742.99045895677
2025-08-08 05:04:15.771,116766.05584500499
2025-08-08 06:04:35.218,116572.41432240925
2025-08-08 07:08:51.305,116691.75695923333
2025-08-08 08:09:11.085,116800.73729288855
2025-08-08 09:09:11.866,116587.1807109026
2025-08-08 10:04:16.081,116719.3073902658
2025-08-08 11:09:46.830,116600.51291308948
2025-08-08 12:09:51.700,116872.29845057597
2025-08-08 13:09:26.051,116542.53255293934
2025-08-08 14:09:29.170,117038.26682924244
2025-08-08 15:09:34.174,116473.45860121376
2025-08-08 16:04:07.534,116170.27552758016
2025-08-08 17:04:52.558,116220.37014094324
2025-08-08 18:04:29.600,116666.67964128975
2025-08-08 19:04:14.221,116506.94482165811
2025-08-08 20:04:00.556,116449.75033943536
2025-08-08 21:09:38.840,116834.12792892547
2025-08-08 22:02:52.050,116951.43064524583
2025-08-08 23:05:57.409,116895.02084894278
2025-08-09 00:06:47.589,116686.72473635004
2025-08-09 01:09:28.000,116611.67486663083
2025-08-09 02:09:05.258,116566.64327820552
2025-08-09 03:04:22.156,116441.19539824275
2025-08-09 04:03:56.094,116397.67926922366
2025-08-09 05:09:05.226,116423.53362042307
2025-08-09 06:09:43.458,116708.22561872333
2025-08-09 07:04:46.588,116653.89502137293
2025-08-09 08:09:55.122,116768.27206611432
2025-08-09 09:09:39.954,117077.76520803696
2025-08-09 10:11:12.754,117533.0938367717
2025-08-09 11:04:23.919,117441.67571151303
2025-08-09 12:09:31.285,117108.46189936704
2025-08-09 13:01:35.758,117097.50306534256
2025-08-09 14:00:57.348,116996.92141091316
2025-08-09 15:04:23.441,116965.931269068
2025-08-09 16:04:30.776,116845.40417692252
2025-08-09 17:03:27.918,116667.73371007525
2025-08-09 18:09:00.518,116660.84198406573
2025-08-09 19:08:36.104,116647.05734217919
2025-08-09 20:09:30.112,116541.07584253287
2025-08-09 21:09:42.014,116772.10508620345
2025-08-09 22:00:52.671,116558.88597472935
2025-08-09 23:03:31.847,116566.51461542826
2025-08-10 00:04:22.718,116500.75461167548
2025-08-10 01:04:44.413,116751.1710115442
2025-08-10 02:09:51.382,116590.00131863818
2025-08-10 03:09:40.062,117185.6437180893
2025-08-10 04:09:40.094,118538.65921139685
2025-08-10 05:05:34.524,118475.54198995137
2025-08-10 06:08:46.539,118131.42066249595
2025-08-10 07:02:32.178,118090.62338617022
2025-08-10 08:09:49.498,117703.56878418477
2025-08-10 09:04:25.722,118334.58450952364
2025-08-10 10:03:31.843,118274.41454652132
2025-08-10 11:06:37.087,118029.60218713529
2025-08-10 12:09:20.429,118379.76563177402
